"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Primacy Type","Owner Type","Primary Source","Activity Status","Deactivation Date","Season Begin Date","Season End Date","Is Wholesaler","Pop Cat 5","Pop Cat 11","Population Served Count","Is Outstanding Performer","Outstanding Performer Date","Is Source Water Protected","Source Water Protection Date","Service Connections Count","Seasonal Startup System","Org Name","Admin Name","Email Address","Phone Number","Phone Ext Number","Fax Number","Alt Phone Number","Address Line1","Address Line2","City Name","State Code","Zip Code","Country Code","First Reported Date","Last Reported Date"
"CA5000005","CROWS LANDING COMM SVC DISTRICT","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","<=500","101-500","500","-","-","-","-","138","-","LOPEZ, IGNACIO H","LOPEZ, IGNACIO H","nacho892@frontier.com","209-652-1229","-","-","-","PO BOX 537","-","CROWS LANDING","CA","95313","US","22-MAR-1979","29-MAR-2019"
"CA3900606","A1 WINSTONS MOBILE HOME PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","75","-","-","-","-","30","-","A-1 WINSTONS MOBILE HOME PARK","A-1 WINSTONS MOBILE HOME PARK","-","-","-","-","-","3460  S HWY 99 SP 1","-","STOCKTON","CA","95201","US","22-MAR-1979","29-MAR-2019"
"CA3900831","ARBOR MOBILE HOME PARK WS","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","340","-","-","-","-","173","-","ACAMPO ARBOR LTD","ACAMPO ARBOR LTD","-","-","-","-","-","17300 RED HILL AVE #280","-","IRVINE","CA","92602","US","22-MAR-1979","29-MAR-2019"
"CA3900762","RIVERSIDE MOBILE HOME PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","55","-","-","-","-","28","-","ADAMS, JIM","ADAMS, JIM","-","-","-","-","-","14001 W WALNUT GROVE RD","-","WALNUT GROVE","CA","95690","US","22-MAR-1979","29-MAR-2019"
"CA3900649","GLENWOOD MOBILE HOME PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","100","-","-","-","-","50","-","ALIASGARI, ALI","ALIASGARI, ALI","-","-","-","-","-","2819 ST DENIS DR","-","SAN RAMON","CA","94582","US","22-MAR-1979","29-MAR-2019"
"CA3900664","NEW HOPE LANDING GENERAL STORE","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","125","-","-","-","-","44","-","APPLEGATE PROPERTIES INC","APPLEGATE PROPERTIES INC","-","-","-","-","-","PO BOX 836","-","WALNUT GROVE","CA","95690","US","22-MAR-1979","29-MAR-2019"
"CA3901213","AVALOS, SILVIA","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","30","-","-","-","-","15","-","AVALOS, SILVIA","AVALOS, SILVIA","-","-","-","-","-","328 ANITA DR","-","MILLBRAE","CA","94030","US","21-DEC-1992","29-MAR-2019"
"CA3901081","MOBILE VILLAS TRAILER PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","130","-","-","-","-","32","-","BLANTON, CHARLES","BLANTON, CHARLES","-","-","-","-","-","4501  N WILSON WY","-","STOCKTON","CA","95201","US","27-JUN-1980","29-MAR-2019"
"CA2701897","BERRY DR WS #02","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","30","-","-","-","-","19","-","PLEMMONS, BRENT","PLEMMONS, BRENT","BPlemmons@agloan.com","831-594-1833","-","-","-","PO BOX 7182","-","SPRECKELS","CA","93962","US","15-AUG-2001","29-MAR-2019"
"CA2600501","BIRCHIM COMMUNITY SERVICE DISTRICT","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","<=500","101-500","150","-","-","-","-","74","-","TOUPS, STEVE","TOUPS, STEVE","SDTOUPS1@GMAIL.COM","-","-","-","-","PO BOX 1454","-","BISHOP","CA","93515","US","22-MAR-1979","29-MAR-2019"
"CA3010062","CITY OF GARDEN GROVE","Region 9","California","Community water system","State","Local government","Surface water purchased","Active","-","-","-","N",">100,000","100,001-250,000","176,277","-","-","-","-","33622","-","KIM, SAMUEL","KIM, SAMUEL","samk@ci.garden-grove.ca.us","714-741-5534","-","-","-","13802 Newhope St.","-","GARDEN GROVE","CA","92843","US","22-MAR-1979","29-MAR-2019"
"CA3500910","DUNNEVILLE ESTATES CSA #50","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","<=500","101-500","120","-","-","-","-","30","-","FREY, CLAUDETTE","FREY, CLAUDETTE","cfrey@cosb.us","831-902-2272","-","-","-","2901 Technology Parkway","-","HOLLISTER","CA","95023","US","10-SEP-1999","29-MAR-2019"
"CA3500006","CSA NO. 31 STONEGATE WS","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","<=500","101-500","252","-","-","-","-","77","-","FREY, CLAUDETTE","FREY, CLAUDETTE","cfrey@cosb.us","831-902-2272","-","-","-","2901 Technology Parkway","-","HOLLISTER","CA","95023","US","06-JAN-1994","29-MAR-2019"
"CA1805004","CDCR-HIGH DESERT STATE PRISON","Region 9","California","Community water system","State","State government","Ground water","Active","-","-","-","N","3,301-10,000","3,301-10,000","8,641","-","-","-","-","2724","-","LOE, KEVIN","LOE, KEVIN","kevin.loe@cdcr.ca.gov","530-251-5100","5058","-","-","475-750 Rice Canyon Road PO Box 270220","-","SUSANVILLE","CA","96127","US","12-JUL-1996","29-MAR-2019"
"CA0510012","CAMANCHE SOUTH SHORE-EBMUD","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","<=500","101-500","180","-","-","-","-","448","-","PULSIFIER, BILL","PULSIFIER, BILL","bill.pulsifier@ebmud.com","209-772-8200","-","-","-","3535 Sandretto Road","-","VALLEY SPRINGS","CA","95252","US","30-OCT-1984","29-MAR-2019"
"CA0310008","CAMANCHE NORTH SHORE INC.","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","<=500","101-500","255","-","-","-","-","211","-","PULSIFIER, BILL","PULSIFIER, BILL","bill.pulsifier@ebmud.com","209-772-8200","-","-","-","3535 Sandretto Road","-","VALLEY SPRINGS","CA","95252","US","22-MAR-1979","29-MAR-2019"
"CA5301102","TRINITY KNOLLS MUTUAL WATER COMPANY","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","44","-","-","-","-","66","-","WARDRIP, TRISH","WARDRIP, TRISH","tkmwc1.2015@gmail.com","707-616-1980","-","-","-","PO Box 222","HWY 3","TRINITY CENTER","CA","96091","US","28-MAR-1986","29-MAR-2019"
"CA3601085","RANCHO PINO VERDE","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","66","-","-","-","-","3","-","MANGOLD, KEVIN","MANGOLD, KEVIN","kmangold@casacolina.org","909-744-4747","-","-","-","P.O. Box 1760","-","LUCERNE VALLEY","CA","92356","US","15-AUG-2001","29-MAR-2019"
"CA3600345","WEST END MWC","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","63","-","-","-","-","54","-","WOODY, JAMES","WOODY, JAMES","wemwc.gm@gmail.com","-","-","-","-","P.O. Box 1732","-","LUCERNE VALLEY","CA","92356","US","21-DEC-1992","29-MAR-2019"
"CA1400026","RAWSON CREEK MUTUAL WATER COMPANY","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","90","-","-","-","-","40","-","PAHLOW, JANET","PAHLOW, JANET","jrpahlow@gmail.com","-","-","-","-","152 Foothill Dr.","-","BISHOP","CA","93514","US","22-MAR-1979","29-MAR-2019"
"CA1400110","PARK WEST MUTUAL WATER COMPANY","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","200","-","-","-","-","67","-","ALMOND, BURT","ALMOND, BURT","bcalmond1@gmail.com","-","-","-","-","705 Summer Haze Circle","-","BISHOP","CA","93514","US","28-JUN-1980","29-MAR-2019"
"CA5610024","CASITAS MUNICIPAL WATER DIST","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","3,301-10,000","3,301-10,000","9,992","-","-","-","-","2925","-","FLOOD, MICHAEL","FLOOD, MICHAEL","mflood@casitaswater.com","805-649-2251","110","-","-","1055 Ventura Avenue","-","OAK VIEW","CA","93022","US","22-MAR-1979","29-MAR-2019"
"CA3600391","HILLCREST MOBILE ESTATES","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","501-3,300","501-1,000","900","-","-","-","-","180","-","MILLER, LORI","MILLER, LORI","ljmoffice@yahoo.com","213-252-2292","-","-","-","306 S Commenwealth Ave","-","LOS ANGELES","CA","90020","US","22-MAR-1979","29-MAR-2019"
"CA1000366","SUNNYSIDE CONVALESCENT HOSP","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","275","-","-","-","-","1","-","MCCALL, GLENN","MCCALL, GLENN","glenm@sunnycon.com","559-233-6248","-","-","-","2939 S. Peach Avenue","-","FRESNO","CA","93725","US","21-JAN-1984","29-MAR-2019"
"CA3010003","CITY OF BUENA PARK","Region 9","California","Community water system","State","Local government","Surface water purchased","Active","-","-","-","N","10,001-100,000","50,001-100,000","83,347","-","-","-","-","18968","-","HENEIN, NABIL","HENEIN, NABIL","nhenein@buenapark.com","714-562-3672","-","-","-","6650 Beach Blvd","P.O. Box 5009","BUENA PARK","CA","90621","US","22-MAR-1979","29-MAR-2019"
"CA4400665","MEADOWRIDGE MUTUAL WATER CO","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","42","-","-","-","-","18","-","FREEDMAN, JOSH","FREEDMAN, JOSH","josh@6seconds.org","831-728-8022","-","-","-","700 Meadowridge Rd","-","WATSONVILLE","CA","95076","US","23-OCT-1986","29-MAR-2019"
"CA2700837","BLACKIE RD WS #05","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","54","-","-","-","-","18","-","SHAW, SUSAN","SHAW, SUSAN","rmha9820@aol.com","831-663-0509","-","-","-","-","9800 ROLLING MEADOWS","SALINAS","CA","93907","US","22-MAR-1979","29-MAR-2019"
"CA2700541","DEL MONTE FARMS RD WS #03","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","55","-","-","-","-","16","-","LYKE, CURT","LYKE, CURT","CURTLYKE@AOL.COM","831-663-5290","-","-","-","-","15792  DEL MONTE FARMS RD","CASTROVILLE","CA","95012","US","03-OCT-1986","29-MAR-2019"
"CA4400605","CRESTWOOD HEIGHTS WATER ASSN","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","45","-","-","-","-","45","-","KINCADE, DENISE","KINCADE, DENISE","dkincade0214@charter.net","831-239-0324","-","-","-","155 Kingston Dr","-","WATSONVILLE","CA","95076","US","22-MAR-1979","29-MAR-2019"
"CA4400684","APTOS RIDGE MUTUAL WATER CO","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","50","-","-","-","-","16","-","PFEIFFER, STEPHEN","PFEIFFER, STEPHEN","superpfeif@gmail.com","408-313-7448","-","-","-","750 Aptos Ridge Circle","-","WATSONVILLE","CA","95076","US","10-MAR-1988","29-MAR-2019"
"CA5000072","MULBERRY MHP","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","49","-","-","-","-","52","-","COFFER, DAVID","COFFER, DAVID","-","209-277-7799","-","-","-","1412 S FIRST ST","-","TURLOCK","CA","95380","US","22-MAR-1979","29-MAR-2019"
"CA5000058","FISHERMAN'S BEND MHP","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","80","-","-","-","-","87","-","COLEMAN, TOM","COLEMAN, TOM","fishermansbendmobilehomervpark@gmail.com","408-202-6424","-","-","-","26836  RIVER RD #21","-","NEWMAN","CA","95360","US","22-MAR-1979","29-MAR-2019"
"CA5000579","FOSTER FARMS #5","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","26","-","-","-","-","10","-","HUNT CONNEL, JULIE","HUNT CONNEL, JULIE","huntswater@comcast.net","209-564-0259","-","-","-","PO BOX 55","-","WINTON","CA","95388","US","21-APR-2010","29-MAR-2019"
"CA1910090","MONROVIA-CITY, WATER DEPT.","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","10,001-100,000","10,001-50,000","38,787","-","-","-","-","9601","-","CHERRY, TINA","CHERRY, TINA","tcherry@ci.monrovia.ca.us","626-256-8226","-","-","-","415 S IVY AVE","-","MONROVIA","CA","91016","US","22-MAR-1979","29-MAR-2019"
"CA4200505","CACHUMA VILLAGE","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","60","-","-","-","-","24","-","VAN AUSTREN, BARRY","VAN AUSTREN, BARRY","barry@sanlucasranch.com","805-688-4241","-","-","-","PO BOX338","-","SANTA YNEZ","CA","93460","US","22-MAR-1979","29-MAR-2019"
"CA0500068","DUNROVIN MOBILE HOME VILLAGE","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","99","-","-","-","-","42","-","VASHON, JOHN","VASHON, JOHN","-","209-640-7121","-","-","-","660 4TH ST. #471","-","SAN FRANCISCO","CA","94107","US","21-JAN-1984","29-MAR-2019"
"CA1600002","SUNSET VISTA ESTATES MHP","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","400","-","-","-","-","108","-","WITT, DANIEL","WITT, DANIEL","-","-","-","-","-","9630 HIGHWAY 41","-","LEMOORE","CA","93245","US","22-MAR-1979","29-MAR-2019"
"CA3301690","TWIN PINES BOYS RANCH","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","<=500","<=100","70","-","-","-","-","15","-","WRIGHT, DUSTY","WRIGHT, DUSTY","dustinwright@rivco.org","-","-","-","-","3133 MISSION INN AVE.","-","RIVERSIDE","CA","92507","US","22-MAR-1979","29-MAR-2019"
"CA0310003","AWA, SUTTER CREEK","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","Y","3,301-10,000","3,301-10,000","5,409","-","-","-","-","1730","-","WYCKOFF, DAMON","WYCKOFF, DAMON","dwyckoff@amadorwater.org","209-257-5284","-","-","-","12800 RIDGE ROAD","-","SUTTER CREEK","CA","95685","US","22-MAR-1979","29-MAR-2019"
"CA0310002","AWA, IONE","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","3,301-10,000","3,301-10,000","6,560","-","-","-","-","1882","-","WYCKOFF, DAMON","WYCKOFF, DAMON","dwyckoff@amadorwater.org","209-257-5284","-","-","-","12800 RIDGE ROAD","-","SUTTER CREEK","CA","95685","US","22-MAR-1979","29-MAR-2019"
"CA3910023","OAKWOOD LAKE WATER DISTRICT-SUBDIVISION","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","Y","501-3,300","501-1,000","891","-","-","-","-","341","-","MICHALCZYK, BERT","MICHALCZYK, BERT","bert.michalczyk@gmail.com","925-570-8830","-","-","-","P.O. Box 77980","OAKWOOD LAKE WATER DISTRICT","STOCKTON","CA","95267","US","06-MAR-1987","29-MAR-2019"
"CA1000004","BELMONT WATER CORPORATION","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","264","-","-","-","-","40","-","POPE, NIC","POPE, NIC","nic@sequoiafresno.org","-","-","-","-","8291 E. Sanders Ct.","-","FRESNO","CA","93737","US","22-MAR-1979","29-MAR-2019"
"CA4500098","ANDERSON MOBILE HOME PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","45","-","-","-","-","21","-","WELCH, JOSHUA","WELCH, JOSHUA","JWELCH@CCMPROPERTIES.COM","530-338-3993","-","-","-","3511 DEL PASO RD STE 160 RM 240","-","SACRAMENTO","CA","95834","US","22-MAR-1979","29-MAR-2019"
"CA1000267","KINGS CANYON MOBILE HOME PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","120","-","-","-","-","26","-","ZHOU, BILL","ZHOU, BILL","gxz103@outlook.com","512-706-5436","-","-","-","P.O. Box 128","-","RANCHO SANTE FE","CA","92067","US","22-MAR-1979","29-MAR-2019"
"CA1200566","ORLEANS MUTUAL WATER CO.","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","N","<=500","<=100","85","-","-","-","-","38","-","RHODE, BOB","RHODE, BOB","watershedbob@gmail.com","530-627-3941","-","-","-","P.O. BOX 54","-","ORLEANS","CA","95556","US","22-MAR-1979","29-MAR-2019"
"CA1310013","SEELEY CWD","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","501-3,300","1,001-3,300","2,124","-","-","-","-","449","-","BAIRD, KEITH","BAIRD, KEITH","sweetsinseeley@gmail.com","-","-","-","-","PO BOX 161","-","SEELEY","CA","92273","US","22-MAR-1979","29-MAR-2019"
"CA3710750","NAS NORTH ISLAND & NAB CORONADO","Region 9","California","Community water system","State","Federal government","Surface water purchased","Active","-","-","-","N","3,301-10,000","3,301-10,000","5,367","-","-","-","-","1663","-","NGO, VICKY","NGO, VICKY","anh.ngo@navy.mil","619-545-2724","-","-","-","Naval Base Coronado PWO Bldg 3","PO Box 357088","SAN DIEGO","CA","92135-7088","US","17-FEB-1996","29-MAR-2019"
"CA3710707","USN SAN CLEMENTE ISLAND","Region 9","California","Community water system","State","Federal government","Surface water purchased","Active","-","-","-","N","501-3,300","501-1,000","670","-","-","-","-","177","-","NGO, VICKY","NGO, VICKY","anh.ngo@navy.mil","619-545-2724","-","-","-","Naval Base Coronado PWO Bldg 3","PO Box 357088","SAN DIEGO","CA","92135-7088","US","06-JAN-1994","29-MAR-2019"
"CA1210002","BLUE LAKE, CITY OF","Region 9","California","Community water system","State","Local government","Ground water purchased","Active","-","-","-","N","501-3,300","1,001-3,300","1,252","-","-","-","-","704","-","MAGER, AMANDA","MAGER, AMANDA","citymanager@bluelake.ca.gov","707-668-5655","-","707-668-5916","-","P.O. BOX 458","-","BLUE LAKE","CA","95525","US","22-MAR-1979","29-MAR-2019"
"CA1210018","TRINIDAD, CITY OF","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","501-3,300","501-1,000","1,000","-","-","-","-","325","-","DESMET, RYAN J.","DESMET, RYAN J.","rdesmet@trinidad.ca.gov","707-677-3862","-","-","-","P.O. BOX 390","-","TRINIDAD","CA","95570","US","22-MAR-1979","29-MAR-2019"
"CA5610702","U.S.N., SAN NICOLAS ISLAND","Region 9","California","Community water system","State","Federal government","Groundwater under influence of surface water","Active","-","-","-","N","<=500","101-500","187","-","-","-","-","112","-","JACOBSEN, NATHAN","JACOBSEN, NATHAN","nathan.jacobsen@navy.mil","-","-","-","-","311 Main Road Bldg 66","-","POINT MUGU","CA","93042","US","15-DEC-1992","29-MAR-2019"
"CA5710007","ESPARTO C.S.D.","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","501-3,300","1,001-3,300","2,600","-","-","-","-","991","-","KNIGHTLEY, STEVE","KNIGHTLEY, STEVE","gm@ecsd-ca.org","530-787-4502","-","-","-","26490 Woodland Ave.","-","ESPARTO","CA","95627","US","22-MAR-1979","29-MAR-2019"
"CA3410020","CITY OF SACRAMENTO MAIN","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N",">100,000","250,001-500,000","486,189","-","-","-","-","157312","-","SEVEREID, MARK","SEVEREID, MARK","MSevereid@cityofsacramento.org","916-808-8667","-","-","-","7501 Collegetown Drive","-","SACRAMENTO","CA","95826","US","22-MAR-1979","29-MAR-2019"
"CA1910096","SANTA CLARITA VALLEY W.A.-NEWHALL DIV.","Region 9","California","Community water system","State","Local government","Surface water purchased","Active","-","-","-","N","10,001-100,000","10,001-50,000","12,494","-","-","-","-","3786","-","ABERCROMBIE, KEITH","ABERCROMBIE, KEITH","KABERCROMBIE@SCVWA.ORG","661-964-3980","-","661-286-4330","-","23780 NORTH PINE ST","-","SANTA CLARITA","CA","91322","US","22-MAR-1979","29-MAR-2019"
"CA1910255","SANTA CLARITA VALLEY W.A.-TESORO DIV.","Region 9","California","Community water system","State","Local government","Surface water purchased","Active","-","-","-","N","3,301-10,000","3,301-10,000","3,831","-","-","-","-","1161","-","ABERCROMBIE, KEITH","ABERCROMBIE, KEITH","KABERCROMBIE@SCVWA.ORG","661-964-3980","-","661-286-4330","-","23780 NORTH PINE ST","-","SANTA CLARITA","CA","91322","US","21-APR-2010","29-MAR-2019"
"CA1900555","LOS ANGELES, CITY OF - POWER PLANT #1","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","<=500","<=100","20","-","-","-","-","19","-","MERCADO, MICHAEL","MERCADO, MICHAEL","MICHAEL.MERCADO@LADWP.COM","213-367-0395","-","213-367-3297","-","111 N HOPE ST. ROOM 1213","-","LOS ANGELES","CA","90012","US","21-DEC-1992","29-MAR-2019"
"CA1900542","LOS ANGELES, CITY OF - POWER PLANT #2","Region 9","California","Community water system","State","Local government","Surface water","Active","-","-","-","N","<=500","<=100","41","-","-","-","-","14","-","MERCADO, MICHAEL","MERCADO, MICHAEL","MICHAEL.MERCADO@LADWP.COM","213-367-0395","-","213-367-3297","-","111 N HOPE ST. ROOM 1213","-","LOS ANGELES","CA","90012","US","21-DEC-1992","29-MAR-2019"
"CA1400155","CONTROL GORGE POWER PLANT","Region 9","California","Community water system","State","Local government","Groundwater under influence of surface water","Active","-","-","-","N","<=500","<=100","47","-","-","-","-","12","-","MERCADO, MICHAEL","MERCADO, MICHAEL","MICHAEL.MERCADO@LADWP.COM","213-367-0395","-","213-367-3297","-","111 N HOPE ST. ROOM 1213","-","LOS ANGELES","CA","90012","US","21-DEC-1992","29-MAR-2019"
"CA1400099","MOUNTAIN VIEW TRAILER COURT","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","<=500","<=100","53","-","-","-","-","24","-","MERCADO, MICHAEL","MERCADO, MICHAEL","MICHAEL.MERCADO@LADWP.COM","213-367-0395","-","213-367-3297","-","111 N HOPE ST. ROOM 1213","-","LOS ANGELES","CA","90012","US","22-MAR-1979","29-MAR-2019"
"CA1910003","CITY OF ARCADIA","Region 9","California","Community water system","State","Local government","Ground water","Active","-","-","-","N","10,001-100,000","10,001-50,000","46,273","-","-","-","-","13688","-","CRANMER, PAUL","CRANMER, PAUL","PCRANMER@ARCADIACA.GOV","626-254-2705","-","626-359-7028","-","11800 GOLDRING ROAD","-","ARCADIA","CA","91006","US","22-MAR-1979","29-MAR-2019"
"CA3301775","HIGH VALLEYS WATER DISTRICT","Region 9","California","Community water system","State","Private","Ground water purchased","Active","-","-","-","N","501-3,300","501-1,000","729","-","-","-","-","228","-","HOUGHTON, STAN","HOUGHTON, STAN","SHoughton@highvalleyswater.com","951-849-2612","-","951-922-9667","-","47781 Twin Pines Road","-","BANNING","CA","92220","US","22-MAR-1979","29-MAR-2019"
"CA5303002","INDIAN CREEK TRAILER PARK","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","N","<=500","<=100","24","-","-","-","-","33","-","ALLEN, GAIL","ALLEN, GAIL","icppark@wildblue.net","530-623-6332","-","530-623-3553","-","PO Box 8","-","DOUGLAS CITY","CA","96024","US","28-MAR-1986","29-MAR-2019"
"CA5304502","SALYER HEIGHTS W.S., INC","Region 9","California","Community water system","State","Private","Surface water","Active","-","-","-","N","<=500","101-500","145","-","-","-","-","42","-","JOHNSON, KAREN","JOHNSON, KAREN","SalyerHeightsWaterSupplyInc@yahoo.com","-","-","-","-","P.O. Box 156","Salyer Heights Water Company","SALYER","CA","95563","US","28-MAR-1986","29-MAR-2019"
"CA3100061","SIERRA MEADOWS APARTMENT","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","52","-","-","-","-","28","-","AUGUSIK, ROBERT","AUGUSIK, ROBERT","-","-","-","-","-","PO BOX 1217","-","LOOMIS","CA","95650","US","05-JAN-1981","29-MAR-2019"
"CA5200510","RIVER RANCH MOBILE HOME PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","114","-","-","-","-","114","-","AVILA, FRANK","AVILA, FRANK","-","-","-","-","-","600 RIO VISTA AVE","-","RED BLUFF","CA","96080","US","22-MAR-1979","29-MAR-2019"
"CA3100019","NORTH EDEN VALLEY","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","52","-","-","-","-","21","-","BALSER, CRAIG","BALSER, CRAIG","-","-","-","-","-","1184 CALEN WAY","-","COLFAX","CA","95713","US","22-MAR-1979","29-MAR-2019"
"CA5200508","RIO VISTA MOBILE HOME PARK","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","198","-","-","-","-","198","-","BENSON, RON","BENSON, RON","-","-","-","-","-","500 RIO VISTA AVE","-","RED BLUFF","CA","96080","US","27-JUN-1980","29-MAR-2019"
"CA3100014","BAKER RANCH WATER COMPANY","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","150","-","-","-","-","54","-","CAGGIANO, RENEE","CAGGIANO, RENEE","-","-","-","-","-","1401 WILLOW PASS ROAD","SUITE 1015","CONCORD","CA","94520","US","22-MAR-1979","29-MAR-2019"
"CA1900717","CASA DULCE ESTATES","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","28","-","-","-","-","16","-","CANNON, JUDITH","CANNON, JUDITH","-","-","-","-","-","33255 AGUA DULCE CANYON RD","-","AGUA DULCE","CA","91390-4636","US","21-JAN-1984","29-MAR-2019"
"CA5200527","HUNTER'S FISHING RESORT","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","50","-","-","-","-","23","-","CAPRINI, DANAI","CAPRINI, DANAI","-","-","-","-","-","55 CAMINO ALTO","-","MILLBRAE","CA","94030","US","22-MAR-1979","29-MAR-2019"
"CA0300062","HOPE FOUNDATION/MORIAH HEIGHTS","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","30","-","-","-","-","21","-","ZIC, DAVID","ZIC, DAVID","-","-","-","-","-","7405 GREENBACK LANE","-","CITRUS HEIGHTS","CA","95610","US","21-DEC-1992","29-MAR-2019"
"CA1500413","TEJON RANCH MAIN HEADQUARTERS","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","75","-","-","-","-","26","-","MUNOZ, EFREN","MUNOZ, EFREN","emunoz@tejonranch.com","661-663-4206","-","661-248-2318","-","P.O. BOX 1000","-","LEBEC","CA","93243","US","22-MAR-1979","29-MAR-2019"
"CA4900673","ATHENA TERRACE MUTUAL WATER COMPANY","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","74","-","-","-","-","23","-","LEVINGER, DAVID","LEVINGER, DAVID","dlevinger@gmail.com","707-545-5960","-","-","-","5579 Maryannis Drive","-","SANTA ROSA","CA","95401","US","22-MAR-1979","29-MAR-2019"
"CA4200618","MIDLAND SCHOOL","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","101-500","150","-","-","-","-","45","-","ROGOWSHI, TOM","ROGOWSHI, TOM","trogowski@midland-school.org","805-688-5114","-","-","-","PO BOX 8","-","LOS OLIVOS","CA","93441","US","21-JAN-1984","29-MAR-2019"
"CA4200851","ROLLING HILLS MWC","Region 9","California","Community water system","State","Private","Ground water","Active","-","-","-","N","<=500","<=100","66","-","-","-","-","21","-","ROLLING HILLS WATER ASSN.","ROLLING HILLS WATER ASSN.","-","-","-","-","-","5825 TELEPHONE RD.","-","SANTA MARIA","CA","93455","US","21-JAN-1984","29-MAR-2019"
